ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol
10417940	0.95649427	8.62E-01	0.1809149	-7.498273	0.02603858	Synpo2l
10542764	0.95649427	8.62E-01	0.1808927	-7.498277	0.02314754	Arntl2
10438515	0.95651049	8.62E-01	-0.1807575	-7.498305	-0.02586269	Gm15760
10361139	0.95651049	8.62E-01	-0.1807261	-7.498311	-0.02355072	Traf5
10584883	0.95651049	8.62E-01	-0.1806863	-7.498319	-0.04423368	Fxyd6
10522430	0.95651049	8.62E-01	0.1806467	-7.498328	0.03388726	Dcun1d4
10393898	0.95651049	8.62E-01	-0.1805492	-7.498348	-0.02552871	Myadml2
10542477	0.95652093	8.62E-01	-0.180465	-7.498365	-0.02297539	Pik3c2g
10466935	0.95652093	8.62E-01	-0.1803981	-7.498379	-0.03387006	Rln1///Rln1
10482045	0.95658123	8.62E-01	0.1802549	-7.498408	0.03458692	4930568D16Rik
10453759	0.95662009	8.62E-01	0.1801366	-7.498432	0.02465551	Gm10554
10432152	0.95662009	8.62E-01	0.1800603	-7.498448	0.03263954	Olfr284
10401831	0.95662009	8.62E-01	-0.1800159	-7.498457	-0.05167039	Gm5662
10566690	0.95662009	8.62E-01	-0.1800152	-7.498457	-0.02153116	Olfr493
10587871	0.95662009	8.62E-01	0.1799067	-7.498479	0.0379166	Paqr9
10357529	0.95662009	8.62E-01	0.1798526	-7.49849	0.02301489	C4bp-ps1
10603768	0.95680592	8.63E-01	0.1795953	-7.498543	0.02059234	Efhc2
10473632	0.95681075	8.63E-01	0.1795539	-7.498551	0.02274451	Olfr1261
10410332	0.95682423	8.63E-01	-0.1794822	-7.498566	-0.04129373	Zfp58
10410264	0.95682423	8.63E-01	0.1794666	-7.498569	0.02740025	Mterf3
10473598	0.95682882	8.63E-01	-0.1793867	-7.498585	-0.03162696	Olfr1186
10415431	0.95682882	8.63E-01	-0.1793434	-7.498594	-0.02359628	Mcpt1
10550829	0.95682882	8.63E-01	-0.1793107	-7.498601	-0.02072858	V1rd18///V1rd19
10438822	0.95682882	8.63E-01	-0.1792475	-7.498613	-0.02733125	Atp13a5
10565349	0.95688308	8.63E-01	-0.179099	-7.498644	-0.02225591	Vmn2r66
10535043	0.95688308	8.63E-01	-0.1790759	-7.498648	-0.02030676	Pdgfa
10576460	0.95698543	8.63E-01	0.178847	-7.498695	0.025935	Capn9
10583900	0.95709831	8.63E-01	-0.1786664	-7.498731	-0.02982938	Cypt10///Cypt9///Cypt4
10522819	0.95709831	8.63E-01	-0.178577	-7.49875	-0.01904786	Ugt2b35
10394144	0.95715845	8.63E-01	-0.1784625	-7.498773	-0.02045314	Rab10os
10426889	0.95721887	8.64E-01	0.1782299	-7.49882	0.02013845	Sec61b
10487690	0.95721887	8.64E-01	-0.1781485	-7.498836	-0.03269823	Fastkd5///Ubox5
10600180	0.95721887	8.64E-01	-0.1780587	-7.498855	-0.02138453	Atp2b3
10502370	0.95721887	8.64E-01	-0.1780431	-7.498858	-0.0341565	Gm5105
10537684	0.95721887	8.64E-01	-0.1780085	-7.498865	-0.02957099	Sval2
10482330	0.9572787	8.64E-01	-0.1778437	-7.498898	-0.02956222	Atp6v1g1
10565132	0.9572787	8.64E-01	-0.1777848	-7.49891	-0.02682688	BC048679
10544875	0.95732457	8.64E-01	0.1776944	-7.498928	0.02696959	Scrn1
10569341	0.95733506	8.64E-01	-0.1776463	-7.498938	-0.03851395	Mir675///Supt6
10381506	0.95749955	8.64E-01	0.1772705	-7.499014	0.02086678	1700006E09Rik
10606088	0.95749955	8.64E-01	-0.1772661	-7.499014	-0.03374723	Hdac8
10385542	0.95749955	8.64E-01	-0.1772362	-7.49902	-0.03163172	Btnl9
10366586	0.95751972	8.64E-01	0.1771599	-7.499036	0.04723509	Ifng
10501117	0.95751972	8.64E-01	-0.1771227	-7.499043	-0.02853657	Ubl4b
10398346	0.95751972	8.64E-01	-0.1770996	-7.499048	-0.01933335	Mir434
10434672	0.95751972	8.65E-01	0.1770697	-7.499054	0.01933591	Gng5
10404284	0.95765808	8.65E-01	-0.1768121	-7.499106	-0.02455825	Prl3d3
10491877	0.95765808	8.65E-01	0.1767897	-7.49911	0.04210438	D3Ertd751e
10508490	0.95765808	8.65E-01	0.1767332	-7.499122	0.02235132	Srsf5
10354845	0.95765808	8.65E-01	0.1767105	-7.499126	0.04972832	Orc2
10601541	0.95768276	8.65E-01	-0.1765947	-7.499149	-0.02393018	Cpxcr1
10499216	0.95768276	8.65E-01	0.1764599	-7.499176	0.03919862	Pear1
10563747	0.95768276	8.65E-01	-0.1764476	-7.499179	-0.02669987	Mrgprb4
10426150	0.95769634	8.65E-01	-0.1763957	-7.499189	-0.0327465	Panx2
10389672	0.95772689	8.65E-01	-0.1762656	-7.499215	-0.03447627	Olfr464
10352097	0.95772689	8.65E-01	0.1762524	-7.499218	0.02019775	1700016C15Rik
10465772	0.95772866	8.65E-01	0.1762146	-7.499225	0.02177085	Slc3a2
10534640	0.95788173	8.65E-01	0.1759571	-7.499277	0.02050563	Col26a1
10347732	0.95788173	8.65E-01	0.1758592	-7.499296	0.02165266	Gm33152
10485445	0.95788173	8.65E-01	0.1758281	-7.499303	0.0303104	Ehf
10416099	0.95788173	8.66E-01	-0.1757287	-7.499323	-0.02768603	Adra1a
10380419	0.95788173	8.66E-01	-0.17572	-7.499324	-0.03631279	Col1a1
10383409	0.95788173	8.66E-01	0.175701	-7.499328	0.03543948	Gcgr
10417698	0.95788173	8.66E-01	-0.1755936	-7.49935	-0.03314639	Olfr720
10478924	0.95788173	8.66E-01	0.175569	-7.499354	0.04261461	Gm9873
10438220	0.95788173	8.66E-01	-0.1755331	-7.499362	-0.03224079	Car15
10605654	0.95808631	8.66E-01	0.1751106	-7.499446	0.01790009	Gm14781///Mageb5
10370303	0.95811228	8.66E-01	0.1750245	-7.499463	0.0245841	Adarb1
10481627	0.95811228	8.66E-01	-0.1750083	-7.499466	-0.09628512	Lcn2
10576973	0.95814157	8.66E-01	0.1749377	-7.49948	0.0329871	Col4a1
10524684	0.95820947	8.66E-01	-0.1748209	-7.499503	-0.03223436	Msi1
10577070	0.95824622	8.66E-01	-0.1747414	-7.499519	-0.02339615	Tubgcp3
10520301	0.95852075	8.67E-01	0.1743421	-7.499598	0.03390998	Cct8l1
10447557	0.95855381	8.67E-01	0.1742669	-7.499613	0.03117725	Ldhal6b
10484783	0.95855529	8.67E-01	0.17418	-7.49963	0.03099418	Olfr1219
10470329	0.95855529	8.67E-01	0.1741583	-7.499635	0.02544695	Stkld1
10363743	0.95859637	8.67E-01	0.1740735	-7.499651	0.01920741	Rtkn2
10508444	0.95865913	8.67E-01	0.1739273	-7.49968	0.03221456	Zbtb8os
10523853	0.95867405	8.67E-01	-0.1738738	-7.499691	-0.02390674	Lpcat2b
10561078	0.95880365	8.67E-01	-0.1736476	-7.499735	-0.0299268	Ccdc97
10349529	0.95881976	8.67E-01	-0.1735687	-7.499751	-0.0292219	Thsd7b
10582299	0.95881976	8.67E-01	0.1735304	-7.499758	0.04503236	Trhr2
10408200	0.95881976	8.67E-01	-0.1734833	-7.499768	-0.03527377	Hist1h4f
10577067	0.95881976	8.67E-01	0.1734372	-7.499777	0.03209434	D630011A20Rik
10461784	0.95881976	8.67E-01	-0.1733417	-7.499796	-0.02203227	Olfr1449
10431226	0.95881976	8.67E-01	0.1733361	-7.499797	0.03413561	Pkdrej
10554667	0.95881976	8.67E-01	-0.1733076	-7.499802	-0.02198835	Tmc3
10474511	0.95886996	8.67E-01	-0.1731226	-7.499839	-0.02235272	Olfr1300-ps1
10449652	0.95886996	8.67E-01	0.1731149	-7.49984	0.0263462	Gm9937
10474169	0.95897559	8.68E-01	-0.1728719	-7.499888	-0.04336737	Gm34569
10476497	0.95899035	8.68E-01	0.1728186	-7.499898	0.0256596	Ankef1
10411199	0.95901234	8.68E-01	-0.1727152	-7.499919	-0.03515729	Aggf1
10436206	0.95901234	8.68E-01	-0.1726854	-7.499925	-0.03814523	1700116B05Rik
10552044	0.95901264	8.68E-01	0.1726494	-7.499932	0.0314213	Dmkn
10586993	0.95903094	8.68E-01	-0.1725918	-7.499943	-0.04605302	Pygo1
10394124	0.95903507	8.68E-01	-0.1725513	-7.499951	-0.02132531	B3gntl1
10351455	0.95908544	8.68E-01	0.1722268	-7.500014	0.02616356	Rgs5
10437646	0.95908544	8.68E-01	0.1722157	-7.500017	0.02597024	Tekt5
10447275	0.95908544	8.68E-01	0.1721895	-7.500022	0.04409412	Camkmt///Gnao1
10345509	0.95908544	8.68E-01	-0.1721027	-7.500039	-0.033284	Zap70
10556640	0.95908544	8.68E-01	0.1720642	-7.500046	0.03523796	Ccp110
10357124	0.95909884	8.68E-01	0.1720117	-7.500056	0.0421274	Tsn
10365926	0.9591176	8.68E-01	-0.171845	-7.500089	-0.02049836	4732465J04Rik
10399559	0.9591176	8.69E-01	-0.1717041	-7.500117	-0.025582	Atp6v1c2
10545881	0.95911773	8.69E-01	0.1716327	-7.50013	0.02623307	Nat8f2
10366546	0.95912357	8.69E-01	-0.1715645	-7.500144	-0.01835879	Cpm
10556581	0.95912357	8.69E-01	0.1714877	-7.500159	0.02746657	Gm10589
10435733	0.95912357	8.69E-01	0.1714858	-7.500159	0.03210579	Igsf11
10516484	0.95912357	8.69E-01	-0.1714455	-7.500167	-0.02220128	Gjb3
10468239	0.95912871	8.69E-01	0.1713501	-7.500185	0.04344391	Cyp17a1
10400894	0.95912871	8.69E-01	-0.1713345	-7.500189	-0.03115077	Gpr135
10527562	0.95918061	8.69E-01	-0.1712367	-7.500208	-0.02256572	Gsx1
10484573	0.95918379	8.69E-01	-0.1711973	-7.500215	-0.01832538	Olfr1047
10493809	0.95931798	8.69E-01	-0.170996	-7.500254	-0.02304926	S100a2
10510804	0.95931798	8.69E-01	-0.1709495	-7.500263	-0.03621308	Gm833
10404127	0.95931798	8.69E-01	0.1709298	-7.500267	0.02450427	Hist1h2aa
10522895	0.95935964	8.69E-01	0.1708155	-7.500289	0.02215934	Csn3
10600777	0.95935964	8.69E-01	0.1707366	-7.500305	0.02003187	AU015836
10363559	0.95935964	8.69E-01	-0.1707046	-7.500311	-0.02757278	4933428P19Rik
10430389	0.95935964	8.69E-01	0.1706661	-7.500318	0.02260494	Mfng
10476106	0.95936828	8.69E-01	-0.1705949	-7.500332	-0.05051889	Snord57
10574656	0.95936828	8.69E-01	-0.1705489	-7.500341	-0.02961017	Fbxl8
10405927	0.95939424	8.70E-01	0.1704313	-7.500364	0.04970282	Zfp455
10570693	0.9593995	8.70E-01	-0.1703515	-7.500379	-0.032259	Defa36///Defa34///Defa37///Gm15293///Defa35///Defa5///Defa4
10519069	0.95940749	8.70E-01	0.1702859	-7.500392	0.02529924	Plch2
10532346	0.95949339	8.70E-01	-0.1699851	-7.50045	-0.03090959	P2rx2
10455919	0.95949339	8.70E-01	-0.1698658	-7.500473	-0.0362655	Adamts19///Adamts19
10469389	0.95949339	8.70E-01	-0.1698639	-7.500473	-0.03270429	Slc39a12
10374553	0.95949339	8.70E-01	0.1698467	-7.500477	0.0387915	Tmem17
10367499	0.95949339	8.70E-01	0.1698379	-7.500478	0.02024254	Olfr788
10517727	0.95949339	8.70E-01	-0.1697932	-7.500487	-0.01983815	Klhdc7a
10404059	0.95951784	8.70E-01	0.1697283	-7.5005	0.03870838	Hist1h1c
10426081	0.9596265	8.70E-01	-0.1695626	-7.500532	-0.03328475	Fam19a5
10540812	0.95963257	8.70E-01	0.1695197	-7.50054	0.03630504	Tatdn2
10476886	0.95965845	8.70E-01	0.1693545	-7.500572	0.036251	Sstr4
10398446	0.95965845	8.70E-01	0.1693439	-7.500574	0.02408565	Dio3
10384373	0.95965845	8.70E-01	0.1692702	-7.500588	0.04637401	Fignl1
10556491	0.95965845	8.70E-01	-0.1692145	-7.500599	-0.02719201	Far1
10482095	0.95965845	8.70E-01	0.1691861	-7.500604	0.03240737	Lhx6
10436770	0.95965845	8.71E-01	-0.1691349	-7.500614	-0.02574987	Gm9789
10367471	0.95965845	8.71E-01	-0.1691323	-7.500614	-0.0337243	Olfr9
10455863	0.95968864	8.71E-01	-0.1690192	-7.500636	-0.01819198	Ctxn3
10362156	0.95968864	8.71E-01	0.1688551	-7.500668	0.03432454	Taar5
10569038	0.95968864	8.71E-01	0.1687323	-7.500691	0.03027267	Ano9
10350489	0.95968864	8.71E-01	-0.1686955	-7.500698	-0.02620894	Uchl5
10455761	0.95968864	8.71E-01	0.1686684	-7.500703	0.02243176	Prdm6
10604799	0.95971951	8.71E-01	-0.168546	-7.500727	-0.03622004	Atp11c
10353533	0.95971951	8.71E-01	0.1684751	-7.50074	0.03157571	Smap1
10592772	0.95971951	8.71E-01	-0.1684005	-7.500755	-0.04378793	Abcg4
10408154	0.95971951	8.71E-01	0.168382	-7.500758	0.01965668	Vmn1r212
10492123	0.95972858	8.71E-01	-0.1683355	-7.500767	-0.02068437	Sohlh2
10372829	0.95974364	8.71E-01	-0.1682818	-7.500777	-0.02945827	Gm10741
10484614	0.95981751	8.71E-01	0.1681423	-7.500804	0.03180205	Olfr1080
10445935	0.95981751	8.71E-01	-0.168115	-7.500809	-0.01955005	4932414J04Rik///4932415M13Rik
10431558	0.95981751	8.71E-01	0.1680864	-7.500815	0.02726312	Odf3b
10501454	0.9599686	8.72E-01	-0.1677627	-7.500876	-0.02932292	Gm9857
10562856	0.9599741	8.72E-01	0.1676761	-7.500893	0.02629149	Myh14
10561047	0.9599741	8.72E-01	-0.1676492	-7.500898	-0.03533876	Cxcl17
10596185	0.95999374	8.72E-01	-0.16759	-7.500909	-0.02448184	Cdv3
10522411	0.96005266	8.72E-01	0.1674052	-7.500944	0.02021753	Cwh43
10484882	0.96005266	8.72E-01	-0.1672789	-7.500968	-0.02620005	Olfr1271
10592079	0.96005266	8.72E-01	-0.1671899	-7.500985	-0.02067403	Kirrel3os
10492964	0.96005266	8.72E-01	-0.1671508	-7.500993	-0.02640673	Cd5l
10574438	0.96005266	8.72E-01	0.1671447	-7.500994	0.03200163	Cdh5
10474450	0.96005266	8.72E-01	0.1671432	-7.500994	0.02223708	Slc5a12
10380398	0.96005266	8.72E-01	-0.1670866	-7.501005	-0.02086517	Chad
10405938	0.96005266	8.72E-01	0.1670204	-7.501018	0.0349183	Zfp273
10396669	0.9602548	8.73E-01	0.1664828	-7.501119	0.02986636	Gm10451
10582823	0.9602548	8.73E-01	-0.1664781	-7.50112	-0.02828446	Rbm34
10388409	0.9602548	8.73E-01	-0.1664269	-7.50113	-0.02499706	Rpa1
10593245	0.9602548	8.73E-01	-0.1663648	-7.501142	-0.02760214	Htr3b
10395604	0.9602548	8.73E-01	0.1663482	-7.501145	0.02865593	Gm9804
10427334	0.9602548	8.73E-01	-0.1663316	-7.501148	-0.01824211	Mir148b
10444637	0.9602548	8.73E-01	-0.1662933	-7.501155	-0.03854379	Vwa7
10484837	0.9602548	8.73E-01	-0.1661816	-7.501176	-0.02113323	Olfr1248
10547888	0.9602548	8.73E-01	0.1659272	-7.501224	0.02150574	Gpr162
10434878	0.9602548	8.73E-01	0.1659115	-7.501227	0.02183501	Gm10823
10454984	0.9602548	8.73E-01	-0.1659034	-7.501229	-0.02296696	Wdr55
10371616	0.9602548	8.73E-01	0.1658878	-7.501232	0.03345132	Chpt1
10486499	0.9602548	8.73E-01	0.1658841	-7.501232	0.0464822	Tmem87a
10541524	0.9602548	8.73E-01	-0.1658516	-7.501239	-0.0298923	Nanog
10576090	0.9602548	8.73E-01	0.1658343	-7.501242	0.03950647	Zfpm1
10495927	0.9602548	8.73E-01	0.1658157	-7.501245	0.02245325	Mir302a
10403996	0.96027023	8.73E-01	-0.165625	-7.501281	-0.02034523	Vmn1r200
10546884	0.96027023	8.73E-01	-0.1656117	-7.501284	-0.02603308	Lhfpl4
10437775	0.96027023	8.73E-01	-0.1655834	-7.501289	-0.03456692	2310015D24Rik
10570726	0.96027271	8.73E-01	-0.1655083	-7.501303	-0.03113321	Defa33///Defa2///Defa32///Defa30///Defa-ps1///Gm7861///Gm7849///Gm14851///Defa26///Defa23///Defa22///Defa20///Defa21///Defa17///Defa4///Defa3///Defa31///Defa29
10384123	0.96027271	8.73E-01	-0.1654379	-7.501316	-0.02705906	Ddx56
10346250	0.96041076	8.73E-01	-0.1652366	-7.501354	-0.01934761	Mstn
10543650	0.96069868	8.74E-01	-0.1647868	-7.501439	-0.03282811	Tnpo3
10567825	0.96069868	8.74E-01	0.1647733	-7.501441	0.01769663	Lat
10463906	0.96069868	8.74E-01	0.1647705	-7.501442	0.0211495	Ins1
10603698	0.96069868	8.74E-01	0.1647271	-7.50145	0.03943917	Gm1549
10429538	0.96069868	8.74E-01	0.1646862	-7.501457	0.02282067	Cyp11b1
10440180	0.96069868	8.74E-01	-0.1646772	-7.501459	-0.02052171	Olfr204///Olfr206///Olfr205
10426370	0.9607681	8.74E-01	-0.1645226	-7.501488	-0.02391133	Smgc
10538755	0.96097489	8.74E-01	0.1642388	-7.501541	0.04743838	Smarcad1
10562280	0.96102592	8.74E-01	0.1640854	-7.50157	0.017782	Scgb1b2
10490304	0.96102592	8.74E-01	0.1640718	-7.501572	0.01953747	Sycp2
10519998	0.96108253	8.74E-01	-0.1638929	-7.501605	-0.02135912	Lrrc17
10578857	0.96111159	8.75E-01	0.1637646	-7.501629	0.02933356	Anxa10
10384365	0.96111159	8.75E-01	0.1637529	-7.501632	0.02558396	4930512M02Rik
10517488	0.96111159	8.75E-01	0.1636272	-7.501655	0.02206589	Ephb2
10411459	0.96111159	8.75E-01	-0.1635775	-7.501664	-0.03616447	Tmem171
10550263	0.96111159	8.75E-01	-0.1635685	-7.501666	-0.02935969	Slc8a2
10454701	0.96111159	8.75E-01	-0.1635465	-7.50167	-0.02344474	Wnt8a
10560089	0.96113536	8.75E-01	0.1634736	-7.501683	0.04074403	Vmn1r86
10422026	0.96114209	8.75E-01	0.1633963	-7.501698	0.01785087	Prr30
10547056	0.96115125	8.75E-01	0.1633496	-7.501706	0.03371338	Tmem40
10405733	0.96116975	8.75E-01	0.1632917	-7.501717	0.03430895	Zfp808///Gm5141///Zfp934
10420889	0.96131168	8.75E-01	-0.16305	-7.501762	-0.0235048	1110020C17Rik
10481909	0.96134373	8.75E-01	0.1629653	-7.501778	0.01795601	Fbxw2
10493870	0.96134373	8.75E-01	-0.1628384	-7.501801	-0.0244407	Sprr2f
10420286	0.96134373	8.75E-01	0.1628065	-7.501807	0.03067321	Gzmn
10389639	0.96134373	8.75E-01	-0.1627849	-7.501811	-0.03652271	Lpo
10540401	0.96134373	8.75E-01	-0.1627786	-7.501812	-0.02224604	Lrrn1
10585599	0.96134373	8.75E-01	0.1627623	-7.501815	0.01766123	Imp3
10345855	0.96134373	8.75E-01	0.1627619	-7.501815	0.0271223	Slc9a2
10489591	0.96137583	8.75E-01	0.1625668	-7.501851	0.01833457	Zfp335
10592593	0.96137583	8.76E-01	0.1625252	-7.501859	0.02389296	Tecta
10393364	0.96137583	8.76E-01	-0.1623621	-7.501889	-0.02698505	Cygb
10481827	0.96137583	8.76E-01	0.1623409	-7.501893	0.02365942	Zbtb34
10366909	0.96137583	8.76E-01	0.1623074	-7.501899	0.01672494	R3hdm2
10598524	0.96137583	8.76E-01	-0.1621578	-7.501927	-0.02738793	Ssxb10
10414065	0.96137583	8.76E-01	-0.1621419	-7.50193	-0.0306606	Anxa8
10542028	0.96137583	8.76E-01	0.1621241	-7.501933	0.02818756	Fgf23
10606592	0.96137583	8.76E-01	-0.1621209	-7.501934	-0.01898796	Gm4994
10592251	0.96137583	8.76E-01	0.1621168	-7.501934	0.02300939	Pknox2
10469058	0.96137583	8.76E-01	-0.1620633	-7.501944	-0.02014023	Ucma
10606186	0.96142302	8.76E-01	-0.1618109	-7.501991	-0.02349768	Slc16a2
10384685	0.96152374	8.76E-01	0.1616186	-7.502026	0.02043641	1700093K21Rik
10390175	0.96153081	8.76E-01	0.1615744	-7.502034	0.02301364	Ngfr
10563872	0.96159952	8.76E-01	0.1613346	-7.502078	0.02893648	Gabra5
10598403	0.96159952	8.76E-01	-0.1613333	-7.502078	-0.04406673	Praf2
10457273	0.96159952	8.76E-01	0.161289	-7.502086	0.02543864	Kif5b
10586184	0.96164608	8.77E-01	0.1611328	-7.502115	0.02794381	Tipin
10474141	0.96164608	8.77E-01	0.1611115	-7.502119	0.02472225	Slc1a2
10519490	0.96166255	8.77E-01	-0.1610239	-7.502135	-0.03033025	4921511H03Rik
10515861	0.9618063	8.77E-01	-0.1607441	-7.502186	-0.02379989	4930538K18Rik
10406710	0.96184957	8.77E-01	-0.1605232	-7.502227	-0.01806289	Tbca
10353519	0.96184957	8.77E-01	-0.1604908	-7.502232	-0.02042069	4933415F23Rik
10443191	0.96184957	8.77E-01	-0.1604706	-7.502236	-0.02804431	Gm10505
10521616	0.96186429	8.77E-01	0.160316	-7.502264	0.02091823	C1qtnf7
10404630	0.96186429	8.77E-01	-0.1602821	-7.50227	-0.02742241	Riok1
10452110	0.96188908	8.77E-01	0.1602009	-7.502285	0.01827052	2410015M20Rik
10541968	0.96188908	8.77E-01	-0.160181	-7.502289	-0.01988642	Ano2
10590968	0.96203492	8.77E-01	0.1599261	-7.502335	0.04494712	Ankrd49
10583423	0.96203492	8.78E-01	-0.1598752	-7.502344	-0.0198552	Olfr58
10408241	0.96203492	8.78E-01	-0.1598468	-7.50235	-0.0199901	4930558J22Rik
10457884	0.96203492	8.78E-01	-0.1597694	-7.502364	-0.0363254	Gm9955
10540923	0.96203492	8.78E-01	0.1597652	-7.502364	0.02130466	Mkrn2
10517573	0.96203492	8.78E-01	0.1597369	-7.50237	0.04328128	Cela3b
10570612	0.96203492	8.78E-01	0.1597135	-7.502374	0.01821841	Defb5
10587299	0.96203492	8.78E-01	-0.1596616	-7.502383	-0.0295431	Ick
10589464	0.96207791	8.78E-01	-0.1595055	-7.502412	-0.01659991	Gm10615
10536787	0.96207791	8.78E-01	-0.1594661	-7.502419	-0.02754497	Mir129-1
10605815	0.96211761	8.78E-01	0.1591701	-7.502472	0.01987614	Asb12
10454192	0.96211761	8.78E-01	-0.1591033	-7.502484	-0.02459291	Ttr
10538082	0.96211761	8.78E-01	-0.1590954	-7.502486	-0.02865074	Atp6v0e2
10360053	0.96211761	8.78E-01	0.1590503	-7.502494	0.03081903	Pcp4l1
10487886	0.96214091	8.78E-01	-0.158866	-7.502527	-0.02752782	Adra1d
10397179	0.96214091	8.78E-01	-0.1586864	-7.50256	-0.03274978	Dnal1
10405355	0.96214091	8.78E-01	0.1586656	-7.502563	0.0359328	Unc5a
10489506	0.96216473	8.79E-01	0.1585913	-7.502577	0.03643585	Eppin
10474656	0.96216473	8.79E-01	0.1585607	-7.502582	0.02408518	Tmco5
10433199	0.96216473	8.79E-01	-0.1585299	-7.502588	-0.03374325	Zfp263
10478258	0.96217829	8.79E-01	0.158478	-7.502597	0.03025498	Lpin3
10450866	0.96220117	8.79E-01	-0.1583778	-7.502615	-0.0331605	Olfr97
10347583	0.96220117	8.79E-01	0.1583564	-7.502619	0.03054638	Des
10390705	0.96220163	8.79E-01	-0.1583072	-7.502628	-0.03562221	Gjd3
10379026	0.96224936	8.79E-01	-0.1581863	-7.50265	-0.01789565	Mir144
10445156	0.96225801	8.79E-01	-0.1581324	-7.502659	-0.022208	Olfr123
10553092	0.96227205	8.79E-01	-0.158045	-7.502675	-0.01860007	Dbp
10413813	0.96227205	8.79E-01	-0.1580442	-7.502675	-0.036883	Galnt15
10371037	0.96229529	8.79E-01	0.1579301	-7.502696	0.01759856	Slc39a3
10475879	0.96229529	8.79E-01	-0.1579092	-7.502699	-0.02130681	Spdye4c
10425655	0.96237902	8.79E-01	0.1577371	-7.50273	0.0251197	Mei1
10357875	0.96238385	8.79E-01	-0.1576924	-7.502738	-0.03044713	Btg2
10507143	0.96238385	8.79E-01	-0.1576427	-7.502747	-0.03155526	Cyp4a12a
10388732	0.96238385	8.79E-01	-0.1576079	-7.502754	-0.03304814	Dhrs13os
10549762	0.96238385	8.79E-01	-0.1575686	-7.502761	-0.02441455	Ccdc106
10546339	0.96254875	8.80E-01	-0.1572107	-7.502825	-0.02938826	Wnt7a
10407281	0.96254875	8.80E-01	-0.1571507	-7.502835	-0.01746949	Esm1
10407598	0.96254875	8.80E-01	0.1571047	-7.502843	0.02216338	Ryr2
10450900	0.96260758	8.80E-01	-0.1568859	-7.502883	-0.02375155	Olfr116
10370483	0.96260758	8.80E-01	-0.1568794	-7.502884	-0.02621566	Rrp1
10593418	0.96260758	8.80E-01	-0.1568126	-7.502896	-0.0205872	Hspb2
10485312	0.96260758	8.80E-01	-0.1567848	-7.502901	-0.02573507	Mir670
10478469	0.96260758	8.80E-01	-0.1567082	-7.502914	-0.01950475	Svs5
10484854	0.96260758	8.80E-01	0.1565714	-7.502939	0.02567357	Olfr48
10408130	0.96260758	8.80E-01	-0.1565346	-7.502945	-0.02262935	Vmn1r221///Vmn1r196///Vmn1r191///Vmn1r209///Vmn1r207-ps///Vmn1r188///Vmn1r189///Vmn1r212///Vmn1r222///Vmn1r217///Vmn1r219///Vmn1r220///Vmn1r203///Vmn1r205///Vmn1r213///Vmn1r214///Vmn1r199///Vmn1r-ps103
10473450	0.96262719	8.80E-01	-0.1564754	-7.502956	-0.03266044	Olfr998
10456291	0.96273821	8.80E-01	-0.156199	-7.503005	-0.0195544	Mir122
10483789	0.96275989	8.80E-01	-0.1561201	-7.503019	-0.02657142	Evx2
10406005	0.96275989	8.80E-01	-0.1561015	-7.503022	-0.02492968	Irx2
10398121	0.96286262	8.81E-01	-0.1559421	-7.50305	-0.03722634	Bdkrb1
10380591	0.96287953	8.81E-01	-0.1558627	-7.503064	-0.02147597	Snf8
10523905	0.96287953	8.81E-01	0.1558504	-7.503067	0.02332008	Mtf2
10402835	0.96291884	8.81E-01	-0.1557317	-7.503088	-0.03547764	Nudt14
10559500	0.96298046	8.81E-01	0.1556218	-7.503107	0.02667124	D030047H15Rik
10487277	0.96299337	8.81E-01	0.1555638	-7.503117	0.0287526	Trpm7
10400904	0.96299337	8.81E-01	-0.1555349	-7.503122	-0.01784184	Ccdc175
10488636	0.96309401	8.81E-01	-0.1553066	-7.503163	-0.01959198	Defb26
10474488	0.96311054	8.81E-01	-0.155251	-7.503173	-0.0203433	Olfr1281
10473444	0.96314471	8.81E-01	0.1551122	-7.503197	0.03140282	Aplnr
10592378	0.96314471	8.81E-01	-0.1550949	-7.5032	-0.02173154	Olfr918
10386189	0.96314471	8.81E-01	0.1550315	-7.503211	0.03080182	Olfr330
10512904	0.96314605	8.81E-01	-0.1549697	-7.503222	-0.01598081	Aldob
10570599	0.96314605	8.81E-01	-0.1549585	-7.503224	-0.03240208	Spag11a
10364784	0.96315014	8.81E-01	-0.1549179	-7.503231	-0.01996209	Reep6
10488673	0.96323825	8.81E-01	-0.1547047	-7.503269	-0.03489759	Foxs1
10600685	0.96325593	8.82E-01	0.1545987	-7.503287	0.03358312	Fthl17a
10387668	0.96325593	8.82E-01	-0.1545764	-7.503291	-0.02204313	Tnk1
10479938	0.96340385	8.82E-01	-0.1541064	-7.503374	-0.02155922	Echdc3
10576373	0.96340385	8.82E-01	0.154061	-7.503382	0.03409136	Gas8
10382573	0.96340385	8.82E-01	0.1540541	-7.503383	0.02552117	Tmem94
10485773	0.96340385	8.82E-01	-0.1540515	-7.503383	-0.03061142	Olfr1290
10488630	0.96340385	8.82E-01	-0.154019	-7.503389	-0.02867349	Defb23
10581212	0.96340385	8.82E-01	-0.1540056	-7.503391	-0.0394346	Mir328
10414981	0.96350427	8.82E-01	-0.1537775	-7.503431	-0.02246999	Trav19
10498413	0.96365214	8.82E-01	-0.1534565	-7.503487	-0.04732682	9330121J05Rik
